yaw,pitch,roll,yawt,pitcht,rollt
0.177794477,0.579724738,-1.105869646,0.203252949,0.802644191,-0.577408266
0.150093687,0.430819802,-1.034371156,0.172376445,0.84977234,-0.56597674
0.163073504,0.475529745,-0.992278334,0.195837769,0.87564015,-0.558652863
0.121302114,0.41961302,-1.106829622,0.195261086,0.840050287,-0.586157729
0.121183763,0.190678218,-1.064989052,0.147137666,0.838529203,-0.587130012
0.250397837,0.068411066,-0.905071346,0.068148372,0.797966985,-0.574291368
0.379442933,0.153931392,-0.77244532,-0.012402047,0.762580192,-0.577809445
0.414081821,0.260829339,-0.740242745,-0.162042055,0.738241092,-0.592294223
0.356332506,0.385276671,-0.724558346,-0.311468122,0.689315507,-0.595502381
0.314441057,0.327432363,-0.65326755,-0.460242082,0.669339353,-0.580857418
0.292488121,0.331166028,-0.62454476,-0.519886399,0.698138131,-0.552825977
0.265466811,0.38180003,-0.630508249,-0.483697951,0.699860989,-0.574310003
0.181494483,0.295285823,-0.673835638,-0.435454669,0.671990615,-0.613616436
0.048384874,0.195338805,-0.736602157,-0.423444952,0.633584111,-0.605785308
-0.063931566,0.145279301,-0.715679265,-0.413443791,0.594929262,-0.622391882
-0.057696361,0.107859756,-0.577553546,-0.400867604,0.59054198,-0.609371798
-0.046098897,0.230851499,-0.46749547,-0.318791411,0.603967363,-0.567400624
-0.006182751,0.328079633,-0.375295315,-0.211178351,0.621490607,-0.518235144
-0.023631074,0.383477233,-0.342420527,-0.086709239,0.661118412,-0.420327602
-0.030406117,0.595355747,-0.290313618,0.156180482,0.753060329,-0.364719229
-0.067446756,0.653729999,-0.247988361,0.447211128,0.825294952,-0.396242602
-0.124352111,0.698179599,-0.305215119,0.686669378,0.870937602,-0.4150372
-0.24372336,0.762188637,-0.33458017,0.897229878,0.873275381,-0.428152314
-0.319136863,0.759779559,-0.357162433,1.064167593,0.840682187,-0.461645204
-0.402512577,0.807909291,-0.396790166,1.164373706,0.815773461,-0.49412117
-0.364392296,0.90240871,-0.396642253,1.190807483,0.801410064,-0.546275959
-0.301790953,0.854493542,-0.525834089,1.139493813,0.794677578,-0.560536612
-0.235895887,0.761672717,-0.680280321,1.105018733,0.788125035,-0.541997195
-0.154472356,0.642769985,-0.69328198,1.098797946,0.773958278,-0.551122235
-0.113749333,0.563711738,-0.736369661,1.085450868,0.768796499,-0.596643653
-0.077029254,0.511366958,-0.75610822,1.062026933,0.820065408,-0.607260528
0.013172657,0.509907768,-0.689682903,1.125156465,0.907041258,-0.586409943
0.05701998,0.58714995,-0.567171022,1.254928349,0.923325533,-0.566804673
0.162191557,0.766267191,-0.338456266,1.342554559,0.875856573,-0.563530191
0.341550441,1.067199578,-0.183552387,1.387052902,0.888097926,-0.577028619
0.474883087,1.282025595,-0.197766468,1.497227328,0.96786352,-0.558692088
0.634641896,1.337988797,-0.240638552,1.674685349,0.999660407,-0.500741991
0.800845043,1.312813282,-0.300060388,1.802306313,1.018994527,-0.440766801
0.933602616,1.232143778,-0.376687678,1.798070219,0.997159571,-0.4473084
1.044589103,1.072720261,-0.536626355,1.706937131,1.079010402,-0.47170073
