yaw,pitch,roll
0.52294502,0.44893492,-0.867762495
-0.006492355,0.448590671,-0.779327236
-0.495326132,0.510396909,-0.677230561
-0.853996654,0.634733876,-0.500877372
-1.025850594,0.768094111,-0.318239264
-1.01380713,0.878730416,-0.203450425
-0.83805684,0.961495954,-0.166632831
-0.542208202,0.995276752,-0.204841841
-0.231400137,1.017558072,-0.255054936
0.060371833,1.019917798,-0.265168224
0.298457216,1.021144184,-0.360735931
0.38137058,0.999999448,-0.489485344
0.378434992,0.977183603,-0.573354734
0.36048392,0.952549193,-0.545714752
0.373601305,0.950152925,-0.482762831
0.496510562,0.974101441,-0.46322787
0.587121819,1.004845642,-0.514273929
0.677308205,0.953364632,-0.500481747
0.882977028,0.895887426,-0.439879588
1.090564325,0.866995972,-0.392101285
1.216151938,0.847450741,-0.385341432
1.186592706,0.832026577,-0.432656245
1.052879008,0.793905154,-0.42564317
0.933934515,0.755559274,-0.413454785
0.816799863,0.765098777,-0.426358358
0.663301233,0.758987088,-0.482342399
0.480031983,0.765535406,-0.539346009
0.295178253,0.790379186,-0.589912608
0.215701636,0.807239135,-0.556799006
0.184825132,0.854367284,-0.54536748
0.208286456,0.880235094,-0.538043603
0.207709773,0.844645231,-0.565548469
0.159586353,0.843124147,-0.566520752
0.080597059,0.802561929,-0.553682108
4.66E-05,0.767175136,-0.557200185
-0.149593368,0.742836036,-0.571684963
-0.299019435,0.693910451,-0.574893121
-0.447793395,0.673934297,-0.560248158
-0.507437712,0.702733075,-0.532216717
-0.471249264,0.704455933,-0.553700743
-0.423005982,0.676585559,-0.593007176
-0.410996265,0.638179055,-0.585176048
-0.400995104,0.599524206,-0.601782622
-0.388418917,0.595136924,-0.588762538
-0.306342724,0.608562307,-0.546791364
-0.198729664,0.626085551,-0.497625884
-0.074260552,0.665713356,-0.399718342
0.168629169,0.757655273,-0.344109969
0.459659815,0.829889896,-0.375633342
0.699118065,0.875532546,-0.39442794
0.909678565,0.877870325,-0.407543054
1.07661628,0.845277131,-0.441035944
1.176822393,0.820368405,-0.47351191
1.20325617,0.806005008,-0.525666699
1.1519425,0.799272522,-0.539927352
1.11746742,0.792719979,-0.521387935
1.111246633,0.778553222,-0.530512975
1.097899555,0.773391443,-0.576034393
1.07447562,0.824660352,-0.586651268
1.137605152,0.911636202,-0.565800683
1.267377036,0.927920477,-0.546195413
1.355003246,0.880451517,-0.542920931
1.399501589,0.89269287,-0.556419359
1.509676015,0.972458464,-0.538082828
1.687134036,1.004255351,-0.480132731
1.814755,1.023589471,-0.420157541
1.810518906,1.001754515,-0.42669914
1.719385818,1.083605346,-0.45109147
1.669710628,1.207581344,-0.46187819
1.696105753,1.274440561,-0.470896414
1.751003455,1.302847032,-0.534695577
1.925777872,1.376376633,-0.682286276
2.22848726,1.367103277,-0.871666105
2.770678632,1.36327019,-0.982748688
3.616831138,1.239215219,-1.046767744
4.66462959,1.049919291,-1.165330649
5.851919375,0.83616935,-1.314924979
7.173601768,0.591384622,-1.468842714
8.567477884,0.285247095,-1.577171386
10.22995238,0.031832682,-1.637196397
11.98424359,-0.205080616,-1.764580104
13.81137262,-0.417717298,-1.88221457
15.75818781,-0.667137977,-1.986790625
17.80312465,-1.010665036,-2.046669555
19.95468337,-1.398828134,-2.141047063
22.07226951,-1.751381286,-2.286533326
24.08136741,-2.105539936,-2.367778668
26.02843394,-2.515112699,-2.377507006
27.81302685,-2.839546999,-2.396272172
29.50175972,-3.045739637,-2.371482217
31.0767875,-3.105555692,-2.381843812
32.55660386,-3.018886123,-2.254045281
33.93832163,-2.806230093,-2.056530697
35.16545996,-2.535788002,-1.922547616
36.24842665,-2.183623485,-1.810691997
37.2009167,-1.749719435,-1.675652955
38.07865763,-1.275500981,-1.43006119
38.94183989,-0.792555749,-1.035036382
39.7309033,-0.287634557,-0.660468897
40.55298824,0.196676502,-0.295275354
41.36595696,0.600870769,0.011469225
42.06938167,0.946171811,0.244921024
42.66644778,1.268070565,0.406297438
43.13436904,1.607645752,0.494344948
43.54601577,1.878460881,0.533791698
43.90502448,2.128032262,0.510354556
44.16552619,2.322664766,0.413982955
44.32853931,2.441636429,0.321279613
44.50003109,2.486961214,0.258438965
44.71094209,2.375823087,0.140894653
44.92221699,2.197518807,-0.034591308
45.05001193,2.120211657,-0.252146835
45.12068975,2.022802972,-0.485479463
45.08067205,1.901021058,-0.727540093
44.87523681,1.788486849,-1.007414555
44.54414652,1.693545154,-1.320219067
44.00216983,1.658984451,-1.648585086
43.24263414,1.657453986,-1.879244482
42.23738956,1.634559036,-2.018196166
41.00659338,1.564781779,-2.078965327
39.63684643,1.426817438,-2.075450415
38.11471929,1.409391025,-2.037087965
36.44460755,1.524968465,-1.864227883
34.69278191,1.610514199,-1.542787448
32.83863856,1.580031715,-1.300598274
31.00210545,1.498609742,-1.233936902
29.08855633,1.466908828,-1.343712062
27.11343706,1.586319551,-1.541033021
25.22463716,1.717465273,-1.74233768
23.33457705,1.784347727,-2.103015729
21.50468399,1.955486441,-2.475484438
19.68169933,2.284557344,-2.781453082
17.83533303,2.686811907,-2.934368093
16.05467171,3.037813838,-2.927136182
14.26244424,3.22905247,-2.876170874
12.45018174,3.279832397,-2.755255929
10.67169531,3.272752854,-2.546677265
8.903166731,3.149334869,-2.308369449
7.258973018,2.877894276,-2.077231594
5.657539753,2.46652237,-1.969254115
4.117448403,1.966504682,-1.900465179
2.821247043,1.505312259,-1.715078573
1.773186669,1.125886839,-1.482468622
0.976350222,0.771964958,-1.224152106
0.300353779,0.415514744,-1.097289824
-0.314218702,0.120658616,-1.056694218
-0.807281871,-0.159733385,-0.978560543
-1.089979112,-0.420759232,-0.928406818
-1.372212415,-0.649917313,-0.975893486
-1.638304837,-0.823586833,-1.055274345
-1.828606055,-0.887301974,-1.14736481
-1.867114424,-0.881208754,-1.195272621
-1.825893837,-0.909960217,-1.138840439
-1.716677501,-0.865162988,-1.084731089
-1.617717914,-0.760625727,-1.091488739
-1.422958835,-0.753713192,-1.071573414
-1.173102872,-0.838073226,-1.093183725
-0.973422965,-0.98219738,-1.160526591
-0.825184421,-1.150739489,-1.206351796
-0.693136945,-1.327667885,-1.378941922
-0.601328515,-1.567218707,-1.597208827
-0.606227267,-1.821988544,-1.772013711
-0.74948912,-1.980305167,-1.974823164
-1.05093716,-2.059896949,-2.206835917
-1.452015271,-2.085231418,-2.420473755
-1.934311057,-2.056137823,-2.644186496
-2.45389768,-1.938067142,-2.775587492
-3.003745844,-1.758625996,-2.823143584
-3.570638597,-1.554008204,-2.801175445
-4.148190872,-1.347767646,-2.725374104
-4.737500821,-1.175323006,-2.597074985
-5.342224122,-1.048769693,-2.433207775
-5.959612502,-0.946246523,-2.257231344
-6.564921742,-0.822512244,-2.073556192
-7.160813334,-0.679884016,-1.911029759
-7.698255234,-0.526894048,-1.718241067
-8.182095334,-0.397323236,-1.580717044
-8.645532161,-0.293330349,-1.534924829
-9.072786994,-0.183485376,-1.548732606
-9.455824544,-0.084428807,-1.56591488
-9.777350155,-0.057188194,-1.618716426
-10.08541258,-0.119695682,-1.72349733
-10.45297975,-0.199488134,-1.886104451
-10.84476356,-0.196923612,-1.970078234
-11.23658632,-0.13811961,-1.94718481
-11.62853328,-0.122228837,-1.915774853
-11.96271977,-0.150341622,-1.843201761
-12.30268653,-0.178819938,-1.767407292
-12.58259174,-0.203462901,-1.62943378
-12.84702809,-0.238375592,-1.47480034
-13.11474404,-0.293161641,-1.373429292
-13.38742599,-0.376014661,-1.31538512
-13.6811369,-0.399055646,-1.233670738
-13.9786422,-0.356005879,-1.16312982
-14.18449043,-0.254946995,-1.059175191
-14.29657972,-0.102041548,-0.966363729
-14.24615967,0.043290271,-0.874525898
-14.04291162,0.141759312,-0.793859308
-13.68706588,0.237836743,-0.741631611
-13.25406006,0.309981288,-0.685793247
-12.88038694,0.323024972,-0.646876832
-12.61863676,0.30642935,-0.644127657
-12.49464194,0.26804214,-0.708375541
-12.5399201,0.247364749,-0.840137472
-12.76188639,0.244469337,-0.950036205
-13.13431796,0.265831861,-1.003329257
-13.45498059,0.274692399,-1.013352827
-13.63399153,0.287144398,-1.067373178
-13.69570748,0.306275506,-1.136846033
-13.63855072,0.381715645,-1.170755756
-13.43847686,0.429397467,-1.189640107
-13.0807913,0.414460269,-1.186374872
-12.6140055,0.381958833,-1.192342562
-12.1617482,0.413444224,-1.193737356
-11.75008778,0.467783464,-1.146800738
-11.46974188,0.4488145,-1.159740296
-11.31007102,0.373357694,-1.141428451
-11.24646618,0.319762555,-1.069182988
-11.25546937,0.268083266,-1.076405674
-11.37277713,0.215678712,-1.095399797
-11.57233606,0.126758551,-1.149513725
-11.80513757,0.02823974,-1.167055049
-12.00045591,0.006408752,-1.112312354
-12.18534847,0.020150812,-1.102908689
-12.3939906,-0.018127205,-1.174763377
-12.66100592,-0.050868074,-1.175148082
-12.8316717,-0.035698814,-1.113838129
-12.88891717,0.019324963,-1.038986046
-12.92106674,0.074767721,-1.07903835
-13.00446495,0.045144538,-1.173411861
-13.1248927,-0.044572189,-1.226515781
-13.23319973,-0.049589747,-1.136496264
-13.33153623,0.018356328,-1.074375951
-13.44471646,0.065406773,-1.075878122
-13.5449627,0.072952668,-1.082322714
-13.59432052,0.075679097,-1.050675022
-13.51113007,0.11606181,-0.977364292
-13.35508429,0.205742468,-0.938833634
-13.19525363,0.236280819,-1.030943132
-12.96101997,0.274561984,-1.047899772
