yaw,pitch,roll
0.369020633,-0.283098731,-1.029541724
0.37887888,-0.415622612,-0.934720641
0.447891977,-0.388220877,-0.742740318
0.474027037,-0.29058091,-0.606549018
0.535601527,-0.233383926,-0.463228991
0.571997794,-0.268082768,-0.329637722
0.70161659,-0.232367788,-0.174910061
0.86501989,-3.77E-02,-0.0071515
1.007324643,0.269184167,0.035529521
1.204525741,0.455551779,0.064817483
1.428755057,0.508302812,0.091903252
1.651123514,0.488116152,0.00515345
1.851409587,0.364901733,-0.088236497
2.045788607,0.346162292,-0.173926146
2.145060068,0.232481721,-0.219898382
2.119711953,-0.019385646,-0.219308313
2.061535203,-0.219840601,-0.144970773
2.001124087,-0.279916676,-0.109191881
1.919228211,-0.292409263,0.004970315
1.89272785,-0.223503922,0.173532239
1.749829364,-0.252566569,0.387071003
1.616764783,-0.238166207,0.534570159
1.58917076,-0.1708365,0.716938417
1.49274126,-0.132508763,0.772031361
1.4148034,-0.06007426,0.761990444
1.310745931,-0.00652383,0.665173167
1.184033118,0.003671824,0.460308522
1.116579623,0.064513238,0.153187336
1.134104167,0.101153092,-0.03324686
1.153002086,0.082289282,-0.307605921
1.1670362,0.164343038,-0.614446832
1.112804557,0.267851346,-0.850181442
1.030518883,0.359908765,-0.969644776
0.94226039,0.392244493,-1.044086483
0.901413593,0.40289334,-0.947587792
0.792439118,0.464388255,-1.049464609
0.579169451,0.524176907,-1.116852705
0.369753831,0.400196431,-1.065920769
0.285143858,0.223719724,-0.942327554
0.230232994,0.042904267,-0.906972945
0.19813771,0.079116902,-0.927714189
0.129510914,-0.013208351,-1.091770888
0.10410853,-0.287526141,-1.08586149
0.218041998,-0.457243082,-0.950692652
0.347020664,-0.385222961,-0.83582554
0.387856841,-0.276667912,-0.817547249
0.345164223,-0.131950912,-0.806742272
0.31959304,-0.173443639,-0.731789535
0.309642791,-0.142084783,-0.690256986
0.294315334,-0.06258117,-0.697236618
0.20882545,-0.127494326,-0.748597717
0.065705246,-0.214814894,-0.803474358
-0.059046379,-0.261542715,-0.763317591
-0.071068937,-0.316358872,-0.613297044
-0.071446694,-0.21443933,-0.49008633
-0.036829143,-0.13032669,-0.4108675
-0.05363534,-0.087140112,-0.367512488
-0.039339936,0.126533765,-0.301618916
-0.046370157,0.199739876,-0.249844575
-0.077817993,0.262833008,-0.302033141
-0.172291846,0.356308135,-0.321965149
-0.222150772,0.371546872,-0.355314955
