yaw,pitch,roll
0.158208764,0.667694153,-0.856546503
-0.054529391,0.622850263,-0.833701998
-0.255627576,0.61831434,-0.752614377
-0.438596714,0.614811214,-0.735406002
-0.623497544,0.631110518,-0.716654793
-0.810108379,0.62006451,-0.682214188
-0.831760599,0.62515377,-0.585421093
-0.717806449,0.66390961,-0.462658042
-0.527347635,0.796514684,-0.408504278
-0.154953238,0.901155691,-0.356710636
0.327809215,0.992852664,-0.297007278
0.819216496,1.014629421,-0.307887149
1.236019854,0.989169915,-0.406666353
1.605615008,1.024135773,-0.568667928
1.915063058,1.025748858,-0.72740221
2.145810639,0.912430615,-0.878029904
2.199349682,0.799118828,-0.997664063
2.087926284,0.731628203,-1.105935732
1.975207494,0.717791817,-1.168068029
1.922270472,0.731376446,-1.172549302
1.741824635,0.657179961,-1.153484409
1.484902161,0.577527171,-1.141742995
1.228963989,0.536117052,-1.068861701
0.960092235,0.494503647,-1.017718189
0.665680521,0.46536232,-0.976927011
0.217061046,0.446809291,-0.883207265
-0.325608938,0.456783703,-0.782775012
-0.767352689,0.537772555,-0.653579549
-1.053095456,0.668407402,-0.476953546
-1.152192081,0.793110932,-0.309194658
-1.067784208,0.888455003,-0.217844424
-0.814732439,0.955269621,-0.206038005
-0.463752444,0.981803395,-0.26606532
-0.146810998,0.997393913,-0.322400234
0.147847532,0.998627006,-0.339309602
0.360289778,0.993481793,-0.439404022
0.419551694,0.985416468,-0.553848182
0.384707452,0.959562557,-0.637721293
0.358856449,0.941870432,-0.593703702
0.390383015,0.932196199,-0.542264244
0.541951444,0.966737186,-0.531269711
0.622587209,0.997331986,-0.593360427
0.715511065,0.941788743,-0.581245641
0.943294736,0.880849305,-0.544550477
1.147962025,0.86632402,-0.493668706
1.240485386,0.842167997,-0.508327014
1.160692916,0.846180829,-0.535324546
0.997657741,0.803495659,-0.518425285
0.883879584,0.772294887,-0.500027527
0.761876702,0.786260057,-0.518655708
0.588931868,0.778829372,-0.552291721
0.409842434,0.774663482,-0.611444817
0.241489834,0.802289397,-0.640476769
0.187858685,0.804968935,-0.621358464
0.161665309,0.847145628,-0.613253798
0.178213591,0.85490223,-0.613110625
0.158118245,0.820584605,-0.619531937
0.092298761,0.804878401,-0.641825012
0.014253889,0.7703042,-0.616077534
-0.075242111,0.72418973,-0.637812977
-0.228421708,0.701084405,-0.656690252
-0.376088919,0.666690141,-0.642765239
-0.525006492,0.649392344,-0.625524589
-0.545762371,0.685234005,-0.60262079
-0.497807595,0.690916712,-0.620073149
-0.458542669,0.662611847,-0.662282758
-0.437660552,0.630735667,-0.638729903
-0.429143728,0.583027707,-0.661416986
-0.389888606,0.575205363,-0.654737302
-0.271055412,0.587430634,-0.622031513
-0.164789598,0.598638439,-0.591573134
-0.013767674,0.637353124,-0.492747539
0.268793392,0.736722666,-0.451729895
0.543014482,0.80870391,-0.485314552
0.771461582,0.86132279,-0.490891254
0.934002824,0.864185105,-0.499089718
1.081108816,0.842748738,-0.510768447
1.165770849,0.817253176,-0.53465588
1.169088862,0.812167078,-0.575000958
1.088659281,0.797138119,-0.587024885
1.071231565,0.776682104,-0.564090575
1.071848531,0.757836654,-0.585279794
1.080845471,0.759982826,-0.630806565
1.071583676,0.809087209,-0.637225923
1.165321842,0.897266867,-0.617521918
1.315568818,0.885794518,-0.614994671
1.395323766,0.831282822,-0.603821264
1.425415426,0.868899753,-0.62395757
1.549233382,0.948402833,-0.587940343
1.731851799,0.962787639,-0.544246983
1.833486855,0.971803924,-0.508076942
1.792547981,0.94816048,-0.518387919
1.668783431,1.056728523,-0.534020152
1.610428514,1.189251187,-0.539124093
1.613904309,1.259359021,-0.534006453
1.625248261,1.302767432,-0.610206535
1.804018091,1.381545827,-0.756798866
2.098778478,1.377368781,-0.937827888
2.683543982,1.380842521,-1.019256278
3.569858999,1.237577663,-1.08995628
4.638932691,1.047745646,-1.220694604
5.857856156,0.822508093,-1.383014913
7.215810726,0.564561888,-1.536569547
8.599358573,0.252440545,-1.6126003
10.28907756,-0.00801919,-1.651862331
12.01918661,-0.254656208,-1.771272972
13.8610095,-0.466814865,-1.849206356
15.83554121,-0.72229773,-1.947645746
17.89590955,-1.078978193,-2.013272717
20.05546701,-1.483648313,-2.135448406
22.16383531,-1.829248067,-2.293026346
24.16257719,-2.17429252,-2.372425925
26.09209906,-2.589064989,-2.411388526
27.83860437,-2.880861188,-2.430458754
29.51094224,-3.079547033,-2.406001432
31.10522898,-3.118050259,-2.396564822
32.61818363,-2.998973089,-2.227935706
34.02083936,-2.775166469,-2.051604738
35.27806817,-2.504686859,-1.923564289
36.38148731,-2.131358255,-1.812389173
37.33774556,-1.70080031,-1.703298384
38.22400326,-1.219909958,-1.44352782
39.08511746,-0.731326989,-1.047298681
39.87406945,-0.211826257,-0.676647149
40.72668923,0.286983263,-0.310990001
41.54403252,0.692023297,-0.037618022
42.25557616,1.023133339,0.177758441
42.85743765,1.335364492,0.324711218
43.33882928,1.671307045,0.412974573
43.76555499,1.920325139,0.436664037
44.13249644,2.151997352,0.388252403
44.39122308,2.308964597,0.280365722
44.54491869,2.404444695,0.19112766
44.72161625,2.428682716,0.130554303
44.95611897,2.298725559,0.002180722
45.18245123,2.132980412,-0.199022273
45.31939305,2.080070375,-0.426676115
45.40185109,1.984058373,-0.661781832
45.37245643,1.874593645,-0.921286901
45.18109838,1.770993537,-1.216761476
44.87128957,1.684976798,-1.540731538
44.3225911,1.661210782,-1.902216905
43.54182539,1.641349589,-2.136749251
42.5106742,1.598131125,-2.280331189
41.25111019,1.512000928,-2.328544966
39.85795664,1.365457326,-2.293144614
38.31337046,1.373202057,-2.24193678
36.6194645,1.509342918,-2.04456599
34.86027626,1.593118881,-1.665768766
32.99065777,1.550291579,-1.405283231
31.14548455,1.466660172,-1.333238434
29.21302081,1.437297594,-1.46032402
27.21777401,1.570252781,-1.672153186
25.31070657,1.688463302,-1.895304444
23.38587984,1.747480802,-2.26927821
21.52048136,1.935633194,-2.638017519
19.66843653,2.291534869,-2.935634296
17.7855041,2.711998401,-3.067534138
15.95528268,3.06822847,-3.040323685
14.11297641,3.255915679,-2.975206013
12.25768459,3.297478189,-2.800251812
10.43359149,3.283404351,-2.568938158
8.627348839,3.149727222,-2.317600593
6.931433564,2.852284768,-2.10070794
5.277171923,2.420141798,-2.006521479
3.715629948,1.909866714,-1.908905368
2.433369449,1.45294433,-1.695823012
1.401206219,1.08717618,-1.464219108
0.636357991,0.727970868,-1.220892781
-0.026147524,0.358213676,-1.126086743
-0.609674801,0.086876402,-1.078983647
-1.043933034,-0.169634906,-0.991899345
-1.263268181,-0.425633205,-0.971071267
-1.514314894,-0.665233421,-1.046248556
-1.723657384,-0.834234881,-1.134610979
-1.855324291,-0.872634351,-1.233298998
-1.864167468,-0.866262991,-1.270538181
-1.781574845,-0.902583729,-1.207759467
-1.661577564,-0.87674172,-1.168081152
-1.546657175,-0.790476136,-1.187487883
-1.327732179,-0.799169973,-1.166251973
-1.099075416,-0.899113606,-1.197310358
-0.943609641,-1.050273196,-1.228575955
-0.851835115,-1.22716731,-1.306332879
-0.788291942,-1.426046535,-1.516207878
-0.762248991,-1.678358418,-1.751273508
-0.854010326,-1.923013488,-1.929491246
-1.098503805,-2.06245107,-2.137190859
-1.488786071,-2.129980612,-2.365536337
-1.952664741,-2.145523601,-2.593258023
-2.444544771,-2.082129608,-2.774413645
-2.970947269,-1.93065501,-2.862145677
-3.524239168,-1.721371327,-2.868448226
-4.090377206,-1.494195973,-2.811899989
-4.664098921,-1.27417132,-2.710738233
-5.248158852,-1.095855239,-2.564017533
-5.849858678,-0.969199961,-2.389261332
-6.464970135,-0.867999274,-2.207976663
-7.068343688,-0.740404674,-2.02018715
-7.669404638,-0.594882476,-1.859808811
-8.193293324,-0.458589891,-1.660878147
-8.694318824,-0.355044887,-1.551741523
-9.180271097,-0.260846198,-1.529679435
-9.620239935,-0.134450053,-1.541625931
-9.952473353,-0.052571855,-1.57850391
-10.23281791,-0.052288632,-1.655977329
-10.50381656,-0.137152933,-1.778021777
-10.85463879,-0.208579295,-1.958145597
-11.20015335,-0.180401794,-2.021090184
-11.5456929,-0.114763657,-1.982154619
-11.89758807,-0.115418259,-1.965141593
-12.22752093,-0.157615873,-1.882459475
-12.52761247,-0.17369624,-1.804391659
-12.77278822,-0.200508877,-1.662313744
-13.01775341,-0.239067686,-1.50726951
-13.28006686,-0.295141668,-1.407255081
-13.55192327,-0.374171766,-1.349624689
-13.83936407,-0.404082877,-1.270543568
-14.0922792,-0.333130895,-1.199178229
-14.27469423,-0.235243143,-1.09000008
-14.34560634,-0.083809142,-1.003775617
-14.2357995,0.048423586,-0.921437219
-13.95644848,0.126608494,-0.858902565
-13.51943389,0.214844685,-0.814616224
-13.0421319,0.270893318,-0.769749201
-12.69340841,0.274233196,-0.734922545
-12.46589282,0.246554915,-0.740236131
-12.40602728,0.210199981,-0.809460601
-12.52248315,0.20827075,-0.934496866
-12.81902537,0.222191207,-1.027331036
-13.25196769,0.246397495,-1.060497567
-13.57198046,0.26235324,-1.057446143
-13.74591203,0.270429975,-1.116921241
-13.79289303,0.295931469,-1.180574041
-13.68816141,0.379319567,-1.211842978
-13.42366673,0.409852544,-1.239408265
-12.99600366,0.372825632,-1.24279635
-12.4987828,0.338347032,-1.264171284
-12.04664901,0.371357704,-1.26809724
-11.64023378,0.412339664,-1.236229862
-11.38126544,0.383217699,-1.268691619
-11.25744912,0.312399993,-1.233853016
