yaw,pitch,roll
0.271971149,0.657932696,-0.875803109
0.062796963,0.611282278,-0.867390601
-0.137412357,0.602461151,-0.794886683
-0.325799237,0.617652803,-0.73436587
-0.51703141,0.639709573,-0.69896159
-0.704170424,0.632627639,-0.665189356
-0.775591326,0.625816603,-0.587150768
-0.70082517,0.657181834,-0.4722853
-0.545602099,0.783166341,-0.402124046
-0.23604845,0.906408339,-0.339758818
0.211649796,0.996939328,-0.287627054
0.683270364,1.025671719,-0.289571459
1.088610094,1.013726327,-0.367834035
1.450982053,1.043495667,-0.498886097
1.7761359,1.052070511,-0.652656305
2.021905501,0.950064719,-0.809471082
2.12064896,0.825880953,-0.938506387
2.057540224,0.732564846,-1.076077918
1.962881097,0.70357436,-1.163003385
1.930593446,0.71214268,-1.177810051
1.820245993,0.657702244,-1.174483171
1.59893209,0.581034049,-1.166439694
1.374010969,0.53207752,-1.107456096
1.134357214,0.484544534,-1.061496066
0.870493439,0.459940477,-1.009103522
0.484275101,0.436339527,-0.930013409
-0.045162274,0.435995278,-0.84157815
-0.533996051,0.497801516,-0.739481475
-0.892666573,0.622138483,-0.563128286
-1.064520513,0.755498718,-0.380490178
-1.052477049,0.866135023,-0.265701339
-0.876726759,0.948900561,-0.228883745
-0.580878121,0.982681359,-0.267092755
-0.270070056,1.004962679,-0.31730585
0.021701914,1.007322405,-0.327419138
0.259787297,1.008548791,-0.422986845
0.342700661,0.987404055,-0.551736258
0.339765073,0.96458821,-0.635605648
0.321814001,0.9399538,-0.607965666
0.334931386,0.937557532,-0.545013745
0.457840643,0.961506048,-0.525478784
0.5484519,0.992250249,-0.576524843
0.638638286,0.940769239,-0.562732661
0.844307109,0.883292033,-0.502130502
1.051894406,0.854400579,-0.454352199
1.177482019,0.834855348,-0.447592346
1.147922787,0.819431184,-0.494907159
1.014209089,0.781309761,-0.487894084
0.895264596,0.742963881,-0.475705699
0.778129944,0.752503384,-0.488609272
0.624631314,0.746391695,-0.544593313
0.441362064,0.752940013,-0.601596923
0.256508334,0.777783793,-0.652163522
0.177031717,0.794643742,-0.61904992
0.146155213,0.841771891,-0.607618394
0.169616537,0.867639701,-0.600294517
0.169039854,0.832049838,-0.627799383
0.120916434,0.830528754,-0.628771666
0.04192714,0.789966536,-0.615933022
-0.038623279,0.754579743,-0.619451099
-0.188263287,0.730240643,-0.633935877
-0.337689354,0.681315058,-0.637144035
-0.486463314,0.661338904,-0.622499072
-0.546107631,0.690137682,-0.594467631
-0.509919183,0.69186054,-0.615951657
-0.461675901,0.663990166,-0.65525809
-0.449666184,0.625583662,-0.647426962
-0.439665023,0.586928813,-0.664033536
-0.427088836,0.582541531,-0.651013452
-0.345012643,0.595966914,-0.609042278
-0.237399583,0.613490158,-0.559876798
-0.112930471,0.653117963,-0.461969256
0.12995925,0.74505988,-0.406360883
0.420989896,0.817294503,-0.437884256
0.660448146,0.862937153,-0.456678854
0.871008646,0.865274932,-0.469793968
1.037946361,0.832681738,-0.503286858
1.138152474,0.807773012,-0.535762824
1.164586251,0.793409615,-0.587917613
1.113272581,0.786677129,-0.602178266
1.078797501,0.780124586,-0.583638849
1.072576714,0.765957829,-0.592763889
1.059229636,0.76079605,-0.638285307
1.035805701,0.812064959,-0.648902182
1.098935233,0.899040809,-0.628051597
1.228707117,0.915325084,-0.608446327
1.316333327,0.867856124,-0.605171845
1.36083167,0.880097477,-0.618670273
1.471006096,0.959863071,-0.600333742
1.648464117,0.991659958,-0.542383645
1.776085081,1.010994078,-0.482408455
1.771848987,0.989159122,-0.488950054
1.680715899,1.071009953,-0.513342384
1.631040709,1.194985951,-0.524129104
1.657435834,1.261845168,-0.533147328
1.712333536,1.290251639,-0.596946491
1.887107953,1.36378124,-0.74453719
2.189817341,1.354507884,-0.933917019
2.732008713,1.350674797,-1.044999602
3.578161219,1.226619826,-1.109018658
4.625959671,1.037323898,-1.227581563
5.813249456,0.823573957,-1.377175893
7.134931849,0.578789229,-1.531093628
8.528807964,0.272651702,-1.6394223
10.19128246,0.019237289,-1.699447311
11.94557367,-0.217676009,-1.826831018
13.7727027,-0.430312691,-1.944465484
15.71951789,-0.67973337,-2.049041539
17.76445473,-1.023260429,-2.108920469
19.91601345,-1.411423527,-2.203297977
22.03359959,-1.763976679,-2.34878424
24.04269749,-2.118135329,-2.430029582
25.98976402,-2.527708092,-2.43975792
27.77435693,-2.852142392,-2.458523086
29.4630898,-3.05833503,-2.433733131
31.03811758,-3.118151085,-2.444094726
32.51793394,-3.031481516,-2.316296195
33.89965171,-2.818825486,-2.118781611
35.12679004,-2.548383395,-1.98479853
36.20975673,-2.196218878,-1.872942911
37.16224678,-1.762314828,-1.737903869
38.03998771,-1.288096374,-1.492312104
38.90316997,-0.805151142,-1.097287296
39.69223338,-0.30022995,-0.722719811
40.51431832,0.184081109,-0.357526268
41.32728704,0.588275376,-0.050781689
42.03071175,0.933576418,0.18267011
42.62777786,1.255475172,0.344046524
43.09569912,1.595050359,0.432094034
43.50734585,1.865865488,0.471540784
43.86635456,2.115436869,0.448103642
44.12685627,2.310069373,0.351732041
44.28986939,2.429041036,0.259028699
44.46136117,2.474365821,0.196188051
44.67227217,2.363227694,0.078643739
44.88354707,2.184923414,-0.096842222
45.01134201,2.107616264,-0.314397749
45.08201983,2.010207579,-0.547730377
45.04200213,1.888425665,-0.789791007
44.83656689,1.775891456,-1.069665469
44.5054766,1.680949761,-1.382469981
43.96349991,1.646389058,-1.710836
43.20396422,1.644858593,-1.941495396
42.19871964,1.621963643,-2.08044708
40.96792346,1.552186386,-2.141216241
39.59817651,1.414222045,-2.137701329
38.07604937,1.396795632,-2.099338879
36.40593763,1.512373072,-1.926478797
34.65411199,1.597918806,-1.605038362
32.79996864,1.567436322,-1.362849188
