yaw,pitch,roll
-40.34644702,0.216431748,2.567278094
-40.87566103,-0.1071908,2.279115557
-41.51434079,-0.23076752,2.077191704
-42.17777644,-0.203035519,2.188967669
-41.97597073,0.279735035,2.570724589
-41.37278649,0.463521028,2.496843344
-40.713925,0.408753983,2.476428748
-40.04573584,0.388628853,2.450046941
-39.54364257,0.191877982,2.341255334
-39.98096735,0.138008497,2.195750049
-40.59779063,0.170048068,2.322943414
-40.79039708,-0.064562076,2.476495947
-41.16162008,0.194888239,2.287465178
-41.39675999,0.781882985,1.922723474
-41.73927449,0.451426792,2.024927631
-41.83110019,-0.124483088,2.563515218
-42.08675822,-0.132396644,2.617574034
-42.60848878,0.101767695,2.416423408
-42.80480274,0.573817719,2.444135313
-42.85495281,0.411448889,2.40561389
-42.74651909,0.051278909,2.470686215
-42.6463353,0.078965248,2.592090203
-42.02320798,0.281141166,2.649648101
-41.50362836,0.43014533,2.196822391
-41.44866152,0.195976774,2.064089383
-41.84929577,0.030699065,2.643244515
-42.13626752,0.128197709,2.660708843
-42.58206139,0.645765431,2.399251257
-42.40049211,0.403684621,2.0898047
-41.83244915,0.15176153,2.369353892
-41.43283771,0.061245227,2.377572649
-41.55949101,0.170497145,2.289059236
-41.38501681,0.542732552,2.27465136
-41.43082065,0.223073165,2.259261205
-40.9301137,0.511198474,2.273125694
-40.34707419,0.291421913,2.026184144
-40.27495831,-0.066035681,1.857581243
-40.90749546,-0.312425462,1.730331961
-41.56458653,-0.286800519,1.916136379
-42.0487036,-0.006395649,2.369134157
-42.21443425,-0.088900201,2.53180735
-41.9290021,0.18587311,2.809029306
-41.32546397,0.51132017,2.856119533
-40.70309739,0.449948451,2.619621774
-40.84623638,0.288403686,2.387434311
-41.46844121,0.410227123,2.501586475
-41.59823458,0.439750695,2.649626605
-41.36253489,0.277189649,2.529160643
-41.34208489,0.444813259,2.647505782
-40.89467297,0.359334878,2.709145183
-40.31170755,0.408724701,2.694618109
-40.46475806,0.206946026,2.330284243
-41.01943666,-0.159020026,2.025133242
-41.66637667,-0.313839058,1.948415271
-42.021525,0.020108408,2.336780463
-41.52103176,0.148925734,2.356858849
-41.06779852,0.244910415,2.472287631
-40.66316284,0.355218778,2.362252234
-40.6934483,0.27320238,2.276458082
-41.06475451,-0.062226197,2.198666423
-41.70742145,0.006274437,2.35502526
-41.563568,0.194002657,2.053716344
-41.3541875,0.590162528,2.016847845
-41.29334149,0.184386444,2.173985875
-40.94331289,-0.143851295,2.70251831
-40.53216071,-0.080341715,2.668821347
-40.80823786,0.404540172,2.51086892
-41.44989494,0.553020678,2.578925922
-41.74509423,0.433630368,2.511015355
-42.01759036,0.201202622,2.230194183
-42.6214374,0.259409189,2.095164693
-43.01215891,0.340418992,2.1703366
-42.87738214,0.328606617,2.29034959
-43.11379281,0.295002839,2.441750522
-42.75054295,0.267829944,3.012033864
-42.16632061,0.582551737,3.189341722
-41.76039111,0.930187497,2.720280528
-41.82910795,0.430027576,2.158958499
-41.73380452,0.008450209,2.302422382
-41.38264737,0.164430441,2.623332209
-40.81317358,0.482506382,2.888704393
-40.18403042,0.535073301,2.779457437
-39.75264663,0.260852116,2.34614566
-39.63102248,0.135336539,2.129933577
-39.95032048,-0.085567693,2.042759548
-40.5812449,-0.055774935,2.060522666
-40.82192142,0.01094311,1.997002369
-40.21659631,0.27557321,2.204062293
-39.56047422,0.276582874,2.309974128
-39.75480642,-0.037794833,2.037757586
-40.39762612,-0.216700978,1.923723971
-41.05863904,-0.195417179,2.054434855
-41.166127,0.357440345,2.482877249
-41.11992708,0.27381022,2.368079344
-41.17754005,0.455809689,2.626619488
-41.04075263,0.321462788,2.39357102
-40.9177961,0.306066708,2.542803671
-40.98331141,0.273743206,2.406282246
-40.93583374,0.328163407,2.60039656
-40.92927777,0.505693514,2.476167533
-40.56962603,0.408390092,2.391725397
-40.41353552,0.272240707,2.146183425
-40.91296457,-0.003694621,1.702217183
-41.47973764,-0.036197531,1.793754038
-41.52615775,0.261322144,2.013848783
-41.41405319,0.054922717,1.993413295
-41.26956017,0.200005416,1.984152943
-40.9935747,0.55429894,1.956645948
-40.66503171,0.115535538,2.224399377
-40.10279201,0.074238459,2.682789354
-40.21081087,0.333581719,2.942316694
-40.3013069,0.401834,2.718060562
-39.73614809,0.568439346,2.534917873
-39.27412771,0.265178969,2.311604214
-39.54994564,0.058950432,2.072827697
-40.19461289,-0.037549169,2.078087084
-40.82480218,0.019810871,2.132518565
-41.25549914,0.080639106,2.218695031
-41.43093938,0.141667794,2.128442222
-41.08129128,0.098350031,2.332452227
-40.60672556,0.595041899,2.30424885
-40.58673057,0.748294747,1.965174518
-40.83671397,0.039739892,1.924321339
-41.10652069,-0.233457371,2.130720997
-41.26621453,0.04781635,2.202473382
-41.76639581,0.23253347,2.099566518
-41.8636592,0.31851438,2.35074661
-42.38620859,0.252293671,2.220630673
-42.28918887,0.231564458,2.211210653
-41.85748498,0.208091279,2.19421073
-41.20974669,0.134041878,2.26253605
-40.62706578,-0.096076055,1.998224799
-41.1910306,-0.185939328,1.898661871
-41.82951274,0.041273875,1.905126993
-41.79671983,0.320585238,2.215857337
-41.14105368,0.279965351,2.285083857
-41.0256338,0.212013839,2.235558378
-41.60287505,-0.019490291,1.951619044
-42.22829934,0.046911217,1.904517888
-42.65926258,0.300604443,2.310942085
-42.10482432,0.527570188,2.680933213
-42.29991788,0.788238052,2.895447678
-42.01568265,0.492427807,2.788502065
-41.37111804,0.39009009,2.66438374
-41.41954502,0.180963303,2.387433493
-42.04770974,0.185433674,2.32714841
-42.64409939,0.37819469,2.595508018
-42.16593773,0.146539503,2.594992421
-41.89134851,0.265345896,2.436735401
-42.26992926,0.234170964,2.318652842
-42.422888,0.403320852,2.22402674
-42.3210866,0.244879804,2.0657553
-41.74469095,0.389373839,2.443482646
-41.1071625,0.357535521,2.606351293
-40.97280576,0.250233607,2.09370959
-41.53312407,0.0943166,1.676701898
-42.13133579,-0.211913731,1.693743251
-41.92850165,-0.04803165,2.35620186
-41.45397372,0.237285033,2.843243184
-41.95554681,0.366845558,2.531029109
-42.29898009,0.397017621,2.580259233
-42.29772203,0.196367492,2.61933262
-42.83146038,-0.113863494,2.259089231
-43.45622147,-0.21306022,2.127648236
-43.36097442,0.226928206,2.473709846
-42.7601097,0.506101212,2.635860344
-42.20073219,0.242283007,2.495223893
-42.02137926,0.293522383,2.522876314
-42.32916411,0.893375127,2.332580535
-41.71282992,0.901498677,2.352410029
-41.09321703,0.59743054,2.430749598
-40.49837432,0.242827042,2.395729345
-39.86880734,0.215700056,2.204501637
-40.04540189,0.268143786,2.17167715
-40.63157617,0.043500121,1.810083518
-41.27927141,-0.062747753,1.6166003
-41.92165699,-0.106441615,1.784191296
-42.53378256,0.010653144,2.041828663
-42.74581462,-0.115592649,2.190966535
-43.04937266,0.07114351,2.173201686
-43.20993331,-0.027038044,2.112797855
-42.98243431,0.172205376,2.316489216
-42.37165269,0.372510046,2.392552464
-42.00530381,0.228283106,2.296092143
-42.44062291,0.190444103,2.086057642
-42.84403103,0.251039,2.171693525
-42.64312674,0.417173167,2.516251858
-42.0454968,0.654443164,2.826478258
-41.41493489,0.64805286,2.682583236
-41.74785021,0.373178216,2.132251301
-42.36998464,0.262555588,1.892378718
-42.98231293,0.302734149,2.088907187
-42.43652709,0.127118705,2.216496853
