yaw,pitch,roll,yawt,pitcht,rollt
2.868716069,0.511727846,0.644664339,2.512552518,0.440126684,0.77478296
2.878981611,0.485177685,0.665940533,2.469247408,0.444268244,0.817859677
2.919060112,0.497138507,0.733621925,2.438986845,0.491678257,0.868341539
2.876396782,0.522630035,0.777332709,2.448247118,0.582256233,0.891320652
2.790648675,0.533973968,0.843495514,2.467258577,0.608607897,0.89207661
2.610351067,0.546876054,0.903508972,2.44403274,0.540890909,0.939368537
2.393553255,0.561123886,0.96265812,2.385661617,0.482149427,0.93902559
2.343019962,0.58093393,1.006277377,2.276767848,0.491699413,0.932586977
2.412435181,0.587608111,1.038968462,2.168337258,0.460870314,0.898809442
2.372113958,0.52958539,0.994741015,2.13805324,0.434930393,0.881078398
2.351370632,0.485039813,0.999895583,2.192984562,0.361953336,0.900182614
2.369986561,0.44881454,0.980534743,2.300745157,0.37214296,0.957608208
2.340524758,0.425318824,0.928271426,2.425047107,0.484564949,0.958789596
2.272144037,0.454200856,0.832447845,2.542758042,0.534217638,0.94385924
2.197744909,0.475906489,0.774420782,2.621922991,0.513734491,0.871327314
2.142934098,0.43004043,0.780860851,2.635603072,0.517904544,0.840163079
2.138172984,0.436355283,0.82467832,2.582647808,0.509180941,0.812962484
2.104732091,0.490224375,0.860796921,2.48587393,0.567457932,0.771037912
2.119178542,0.575363818,0.890601284,2.389030257,0.617762438,0.716648187
2.136382428,0.588618413,0.890632265,2.392307488,0.594180004,0.688096835
2.095455642,0.512147535,0.951748335,2.429257197,0.53794659,0.68799165
1.997538048,0.45936766,0.949654668,2.521674125,0.517106117,0.698051857
1.870007794,0.494220897,0.934093058,2.601621731,0.525207018,0.653401728
1.762373448,0.450727395,0.879914568,2.635295541,0.56397706,0.635315238
1.759033462,0.418436372,0.862708341,2.701017814,0.58907669,0.691599149
1.842360634,0.33378687,0.875198289,2.872990931,0.599561351,0.777796964
1.983943347,0.343952288,0.928235026,3.017709805,0.68480754,0.930676441
2.114534484,0.46209694,0.916651266,3.143809478,0.884011581,1.150037956
2.238216959,0.503389825,0.902516823,3.28192002,1.146525407,1.383862874
2.289738098,0.463217548,0.828459065,3.584053978,1.367871184,1.565271674
2.298872174,0.475441747,0.813621416,4.076571492,1.504436796,1.620915087
2.227005977,0.472532142,0.795588674,4.721879897,1.625066472,1.593906451
2.094607421,0.54589716,0.746700279,5.56803387,1.761651387,1.495790461
1.987758301,0.598673077,0.695258858,6.721721891,1.788074855,1.248204139
1.985736819,0.566379992,0.669697688,8.270511344,1.679201807,0.862040407
2.026451628,0.529662643,0.682608218,10.23211342,1.474545717,0.370959028
2.100865971,0.534489349,0.684836248,12.58679141,1.215758628,-0.164564436
2.133939884,0.555767941,0.651756427,15.30691636,0.942282615,-0.74146465
2.122902009,0.605039119,0.655584162,18.27153805,0.606544162,-1.383602081
2.195922768,0.635263564,0.734815865,21.42600092,0.12303534,-1.968035122
2.374446558,0.653636826,0.818292887,24.65493157,-0.410585669,-2.490154051
2.527151087,0.749532266,0.984770869,27.843659,-0.92312717,-2.957870379
2.634424348,0.9478981,1.202295931,30.95308737,-1.463662179,-3.324071019
2.787892309,1.20680635,1.441698547,33.82946411,-2.033763001,-3.568184835
3.110097565,1.413316853,1.603917554,36.39702729,-2.599421588,-3.615437348
3.616192434,1.533806391,1.629024246,38.61106702,-3.086228832,-3.462657545
4.226223419,1.655513287,1.587861029,40.36754024,-3.366195851,-3.214018098
5.027548955,1.796963282,1.489291934,41.69277433,-3.436093936,-2.843614838
6.144416088,1.818488569,1.22547345,42.55656564,-3.285214995,-2.366149713
7.672297593,1.708459171,0.825585281,42.96197956,-2.903525883,-1.820041372
9.617011047,1.50248263,0.324944331,43.01013399,-2.317616263,-1.224472659
11.95186931,1.242511876,-0.218718118,42.74480431,-1.592408552,-0.650063396
14.6597769,0.964368827,-0.806641448,42.25018408,-0.805350483,-0.119726596
17.6216904,0.613413592,-1.462730633,41.63109262,-0.0688283,0.369039515
20.77924056,0.10094942,-2.051306947,40.93008671,0.573865307,0.719046363
24.01271021,-0.457557397,-2.569904263,40.18663496,1.02892799,0.944719356
27.20449372,-1.001200369,-3.034794235,39.45499266,1.330426636,1.087908955
30.32035037,-1.576541923,-3.391430601,38.6977212,1.461551403,1.160963967
33.20965903,-2.181116851,-3.617233218,37.88868725,1.440982891,1.167150861
35.7884831,-2.777242149,-3.638535421,37.02559291,1.306048336,1.119542715
38.01649317,-3.285676006,-3.455902394,36.04642796,1.110972955,1.030407297
39.78402394,-3.574865011,-3.187052453,34.8703628,0.92578104,1.001335166
41.11986288,-3.647183328,-2.801966639,33.47110495,0.875889028,1.056055953
